Reviews ID,userName,rating,Text,Date
78de59bc-8b06-42ca-8fed-625e1bd4fbee,Pengguna Google,4,"lebih baik lagi plis efek"" nya semoga lebih bagus cantik lagi kedepan nya semoga aturan privasi nya lebih mudah lagi di pahami lagi kedepannya semua fitur"" nya semoga lebih baik lagi kedepannya video pengaturannya di istagram ini berharap banget si jadi lebih baik lagi kedepannya selalu support oke yo itu aja panjang yaaa ihhh tumben kann 🙄🙄🙄🙏🙏 maaap ni yg baca wkwkw sekali"" effort tauuu ihh hargai lahh yakann kapan kapan lagii muahhh wkwkkw bote gabut le makanya jadi maklumin aja lah yah",2025-04-25 15:06:59
c917882b-7b0d-4134-9a36-d16b1ed6aea0,Pengguna Google,1,"aplikasi anj, video sorotan sering gak muncul padahal udah lama nunggu 24 jam e pas di cek gak ada videonya",2025-04-25 15:06:12
3323d71c-266f-4e10-aa1c-4cad0cc906ef,Pengguna Google,5,Dear thank you.,2025-04-25 15:06:10
d1b9cce8-f2b4-4606-900f-cef5eae421c1,Pengguna Google,5,Tolong tambahkan fitur untuk menambahkan template,2025-04-25 15:04:06
52abf27b-5b7e-4845-9a19-90d5200df696,Pengguna Google,1,efek ny kurang bagus dan cantik,2025-04-25 14:56:51
0045f176-21cb-451e-958b-4937d28831c0,Pengguna Google,1,Fatmah,2025-04-25 14:56:13
c3a457be-201f-4652-853c-c050a2419dfa,Pengguna Google,5,tetap terhubung dengan grup family pribadi saya ini berkelanjutan dan sangat memuaskan.,2025-04-25 14:55:45
64d0c4e4-5a71-45c4-bc0c-679650349ce4,Pengguna Google,5,bagus aplikasi yaa,2025-04-25 14:50:43
f44b50d0-5d05-4eec-b5b0-6acb6acad0b5,Pengguna Google,1,"KLO MAU GANTI SAMPUL SOROTAN KENAPA LOADING NYA LAMAAAAAA BANGET? udah nyoba hapus cache tapi tetep aja lama, jaringan juga oke kok pas mau ganti sampul sorotan.",2025-04-25 14:50:26
c6f10854-fc91-45a4-8ae4-a76e8b7a3de4,Pengguna Google,1,"Instagram's server is currently lagging, please fix it",2025-04-25 14:49:48
b31b67ea-50cd-4b37-8693-0b474c5a7da5,Pengguna Google,4,ok,2025-04-25 14:48:12
2538ae84-9169-4328-ba58-10a414fefe62,Pengguna Google,5,"Mantap, hidup Instagram",2025-04-25 14:46:56
10c87daa-5c80-45fc-ae7d-8358972cd35b,Pengguna Google,5,oke,2025-04-25 14:46:23
3beb7a6f-b414-40db-934c-bebed3034d22,Pengguna Google,1,kok gk bisa di download kang,2025-04-25 14:46:14
c76805e8-e840-45ec-9588-aaab339c4383,Pengguna Google,4,Yee 😁,2025-04-25 14:45:07
ec414607-7d0b-4380-a81e-bc1ddb8a333f,Pengguna Google,3,aku cari filter tpi gak ada,2025-04-25 14:40:42
a16ba841-c65f-4476-bf3e-e0a4583424f7,Pengguna Google,5,the best pokoknya,2025-04-25 14:39:36
c0368652-897e-467b-8e69-68b9119fd81c,Pengguna Google,1,"Instagram support ga membantu sama sekali, akun sy nyangkut di autentifikasi 2 faktor, nomor yang dipake utk verif udh mati, sedangkan sy ga punya kode cadangan. Pas mau minta kode yg baru disuruh verif lg kalo itu beneran sy, mau hapus autentifikasi 2 faktor jg hrs verif lg, mau hapus nomor telpon nya aja hrs verif lg, terus aja gitu berputar², ini siapapun yg bisa hack akun tolong email sy 🙏",2025-04-25 14:39:35
5202ff38-7292-443e-9447-65cea9bd856d,Pengguna Google,1,aneh,2025-04-25 14:37:59
e3c7a669-db22-4202-8233-26450102a67d,Pengguna Google,5,Semoga perangkat hp saya jadi mengizinkan Instagram 😌!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2025-04-25 14:37:09
06b2fe46-9b9d-43dd-a273-8f425aa30b56,Pengguna Google,2,gak pernah posting yang gak gak ke bened trus si Ig aneh bnget udh 3 kali bikin sama aja begini lagi begini lagi,2025-04-25 14:34:27
d69bb0d1-61c0-478d-8e6a-84721bba08c0,Pengguna Google,5,🥰🥰🥰,2025-04-25 14:32:14
6dd1b3f3-c937-4107-9cc0-dcedc52bf147,Pengguna Google,1,Cob\ alagi,2025-04-25 14:30:02
995c56ff-e43d-4fc7-bd28-47fe6ae20041,Pengguna Google,5,Kampreeert baru di up date uda minta lagi.. file juga besar.. parah ..,2025-04-25 14:29:35
54a70b7a-e2f7-4e76-bd04-24312bab8a5b,Pengguna Google,1,"aplikasi ter jelek, akun gw kena ban pdhl ga ngapa²in trs bikin akun baru gada sejam kena ban, bikin lagi gada 5 menit kena juga, sumpah gw ga ngapa²in udh bikin email bru jg",2025-04-25 14:28:25
cfc20824-f8ea-41a4-bf39-e505b8fd5fcf,Pengguna Google,5,bagus,2025-04-25 14:27:12
4fcb8f6b-051a-456c-8db3-d01deb396c56,Pengguna Google,2,banyak,2025-04-25 14:24:04
e3d101f2-6164-45d6-9784-e31f7737040a,Pengguna Google,5,bagus,2025-04-25 14:19:06
6d82f052-ea98-4949-b7a5-855e91c867da,Pengguna Google,5,bisa melihat vidio vidio yang ga bisa di lihat di tiktok dan vidio nya tidak di blokir oleh ig👍👍👍,2025-04-25 14:18:34
a6638d3c-bcb4-4df2-9a99-79df583c92af,Pengguna Google,5,sangatttttt bagus untuk profesional kerja,2025-04-25 14:18:18
3670e026-60ea-4069-befa-53c9cf4b5e80,Pengguna Google,3,aplikasi nya bagus tapi tolong tambahin efek tutup wajah,2025-04-25 14:18:16
73688896-d4a4-41c8-ae0f-00b2069ffe7c,Pengguna Google,5,Menyenangkan,2025-04-25 14:15:48
e806340b-94a5-4d10-aa13-9e1c93e6aeac,Pengguna Google,5,muantap,2025-04-25 14:11:01
344b5f09-7b33-485a-8899-f467a88dec0f,Pengguna Google,5,aplikasih yang sangat baguss untuk kito yang nak main ig,2025-04-25 14:07:51
621c0294-69f9-4e75-9bb4-17edca553da7,Pengguna Google,5,good,2025-04-25 14:01:47
f74e087b-e53e-4a99-a71e-cc1ad5ddc878,Pengguna Google,5,lebih bagus lagi updatenya,2025-04-25 14:01:05
cd73c8e9-c37e-44ec-be5d-e45ca37b71f9,Pengguna Google,5,terbaik pokok nya🥰,2025-04-25 14:00:54
173e3f1a-12d8-45f6-bd77-a2ac441da1a8,Pengguna Google,1,"mohon kepada developer, akun saya telah di retas, karna saya merasa bahwa saya tidak memiliki akun yang huruf awal M namun saya tidak bisa login, dan pihak Instagram tidak bisa memulihkanya, saya sangat kecewa dengan Instagram, inisial akun saya ""dmas.ig"" akun tersebut telah di retas, saya tidak tau harus berbuat apa,semoga di baca developer, sungguh sangat kecewa padahal akun dengan follower rendah,masih saja di retas, serapuh itu kah keamanan Ig, mohon di respon",2025-04-25 13:59:20
beed5102-a95c-4972-9699-74afa030cd68,Pengguna Google,4,bagus deh,2025-04-25 13:58:13
7bee0860-53dc-44b2-a530-2edba6467b3f,Pengguna Google,5,bagus bisa Poto Poto ada viter lagi sukan banget dah,2025-04-25 13:51:57
7fd45ca2-bfa0-4b1c-bf95-8ac8eb6cc77d,Pengguna Google,4,mantap,2025-04-25 13:50:48
8b572cb6-dd5a-4f4a-86ec-9bea406a376b,Pengguna Google,1,Filter nya susah di cari!!!,2025-04-25 13:49:32
eb15632b-6f77-4b54-b7f5-32e43eb9287e,Pengguna Google,3,"kenapa instagram saya tidak mau di buka dari pagi tadi, tolong jawab",2025-04-25 13:45:49
95d81d16-25fa-4aea-95ad-a19ceca0958b,Pengguna Google,5,senang trimakasih banyakk,2025-04-25 13:43:29
d39ee4ac-83f5-4b6e-b7e6-1064f44ca073,Pengguna Google,5,mannn,2025-04-25 13:40:33
58a4a26a-0523-4394-a736-781fb710813b,Pengguna Google,5,aplikasinya bagus tapi kenapa setiap aku masuk selalu tidak bisa?? plis..,2025-04-25 13:39:01
d5a6fe31-d0b5-4795-b99c-2c054f5b29c4,Pengguna Google,3,kenapa pas aku udah bikin akun malah gak ada filter dong gimana sih padahal aku gak punya foto sama sekali tolong diperbaiki,2025-04-25 13:37:25
19186435-12b0-45e6-92ca-b15f8795af6a,Pengguna Google,5,sangat keren,2025-04-25 13:36:43
ce0c413d-2f6f-472c-82ea-5dab6d8889e3,Pengguna Google,1,kenapa sih meta wajib ketat banget lengah dikit akun lenyap plis deh aku juga mau matuhin standar komunitas lu mau kek mana cok gak semua orang mampu beli kuota tiap hari,2025-04-25 13:30:59
4aa3f6eb-c550-414d-9ceb-d54b1949a3a2,Pengguna Google,3,Bagus🗿,2025-04-25 13:26:18
7f676d94-3063-4a48-b3ed-7d688e8daabb,Pengguna Google,5,sangat membantu,2025-04-25 13:25:53
3694fd51-0d40-4d4f-9769-8097f12cd0d5,Pengguna Google,1,haaahhhhhhhh😴😴,2025-04-25 13:22:33
f7736f13-a6a8-4d16-919a-4ce6e7beaa94,Pengguna Google,5,bagus,2025-04-25 13:21:30
aca74c4f-3247-4af6-a605-cf8f25f2424c,Pengguna Google,5,M A N T A P,2025-04-25 13:21:13
a7c653bb-4a2a-483d-a6cc-63e28385db6c,Pengguna Google,5,bagus,2025-04-25 13:19:36
bddb130d-89a0-477a-a30a-a36d2104f374,Pengguna Google,5,Saya suka layanan instagram,2025-04-25 13:18:21
b9b0c310-c720-4a25-915d-5ab4951cff5a,Pengguna Google,5,ok 👌,2025-04-25 13:14:38
59ea6ce2-0632-4a89-b278-37116482ebed,Pengguna Google,4,di suruh beri,2025-04-25 13:13:04
0a32ce43-e3a0-4ac3-98f7-7de114c67b2f,Pengguna Google,5,aplikasi yg bagus,2025-04-25 13:13:00
aa07e053-3f06-4c94-9f7b-630de541fa46,Pengguna Google,5,keren,2025-04-25 13:05:12
0aeb1930-5d32-4784-9151-d8b0bb5fc1df,Pengguna Google,5,bgus,2025-04-25 12:59:28
e1b849d1-05df-4a25-80d1-4863d5dbbcdd,Pengguna Google,4,anehhh bgt fitur catatan mlh diilangin pdhal enak bgt tuh fitur heran mnding balikin lgi fitur nya,2025-04-25 12:57:03
0438e9c1-9dfb-4c10-a8b5-8a1fe1b5a3e7,Pengguna Google,5,bagus banget apk nya,2025-04-25 12:56:54
13eb4cda-1fee-4bd8-9490-f857270596b9,Pengguna Google,5,gak tau,2025-04-25 12:56:51
a5f1220e-112a-4160-bd86-a279337c08ce,Pengguna Google,5,"Wonder Application Social Media 4 withdraw money for Visa Card, AMEX and Mastercard..",2025-04-25 12:56:35
bf918867-8b2b-474f-8ce8-5f7c1f74cf04,Pengguna Google,5,bagus,2025-04-25 12:51:08
1b022230-0575-4a8b-9f3a-c12746dc82aa,Pengguna Google,5,keren tapi agak loding😅,2025-04-25 12:49:38
eee37c9b-eacf-4034-989b-8c86ed888e34,Pengguna Google,5,menjelajahi pengetahuan dari berbagai media,2025-04-25 12:49:27
4c914f08-9476-4b15-aa63-c42ca978760d,Pengguna Google,5,sngt bgus aplikasi ini sya Bru mencoba nya sya smngt puas Skali,2025-04-25 12:46:49
682a2663-9281-40c0-a1ec-4392a5c32c93,Pengguna Google,4,seru tapi agak sus,2025-04-25 12:45:40
4e957b2f-6b09-4f74-982e-f428d7a05ca5,Pengguna Google,1,kok punya guwe ngak bisa buat Chet pacar guwe haran nya dong,2025-04-25 12:45:34
65af7c67-064e-4da1-8708-0ba346baa271,Pengguna Google,5,Dengan Menggunakan acoun Instagram 🤝 saya bersemangat untuk menghibur diri kita sendiri,2025-04-25 12:44:22
6b97dd83-05c5-42da-b2cf-c8b823814870,Pengguna Google,5,nice apps,2025-04-25 12:41:02
a5146399-ef2f-4e47-8806-aef3d92ee8eb,Pengguna Google,4,"coba login ke akun IG gabisa, masukin sandi bolak balik tetep gabisa reset sandi jg gabisa ""akun diragukan"" sedihhhhhhhhh",2025-04-25 12:39:06
19f1e9d9-0f90-4964-b67b-9208dd000c79,Pengguna Google,5,aplikasi nya bagus bangett sukaa sama reels nya,2025-04-25 12:38:15
3cd7323a-1a15-45e5-8e70-fe5c1ce4efd7,Pengguna Google,4,sangat bagus,2025-04-25 12:35:27
0b0085ed-234b-4d0d-8107-8358c552fcae,Pengguna Google,4,karena masih pembaruan jadi butuh waktu,2025-04-25 12:34:51
9974034b-ec3f-4293-9089-825a73be38ed,Pengguna Google,1,tertulis nama mu,2025-04-25 12:27:28
e10b2795-047f-4f51-a5c2-c6d0c653e3ad,Pengguna Google,5,aplikasi yg mantap pool deh,2025-04-25 12:27:08
3dd569cb-e01e-48de-9db2-cb386cced2f3,Pengguna Google,5,mantap,2025-04-25 12:23:19
b3d5bd91-da6e-43c4-abb1-ee9e09312137,Pengguna Google,5,kok ini dak bisa dibuka,2025-04-25 12:18:54
9c9a9fd3-88ea-461b-ab35-4ec9ddca40c4,Pengguna Google,4,bagus sekali bisa ber bagi cerita 👍,2025-04-25 12:16:00
341bfa93-12cd-4c18-aaf1-9c974472d5d4,Pengguna Google,5,tidak jelek,2025-04-25 12:15:27
17caccf9-29b4-41de-aaa9-cf87a3c26462,Pengguna Google,5,bagus,2025-04-25 12:14:31
43deb8d5-9f46-4351-9a05-bddd8d946840,Pengguna Google,1,"INSTAGRAM HEY Why??? Kenapa Hari ini dari pagi tadi, Mau Upload status pake musik tapi musik atau lagunya Gak ada Kosong sama sekali Udah restart HP tapi Masih gak bisa ada apakah?",2025-04-25 12:12:22
44ceb45c-db2c-4f74-bac0-3f7620bd0c46,Pengguna Google,4,filter jj nya hilang,2025-04-25 12:08:13
c6feea6d-5ca5-4466-a5fd-f5a765bc17f4,Pengguna Google,5,Sangat bgus cocok untuk pengganti tiktok,2025-04-25 11:56:29
a419e33e-c4ab-4098-a732-44d6e693331d,Pengguna Google,5,Gacor lehh,2025-04-25 11:51:22
932b2b06-edcc-4ec0-b9fb-07784b4eaf59,Pengguna Google,5,sangat bagus sekali,2025-04-25 11:50:04
a4fcd6a3-a8b5-4f79-8f93-314e3924f6a8,Pengguna Google,5,bagus,2025-04-25 11:47:03
a65a81a8-e9e0-4035-8bd8-34334cf18369,Pengguna Google,5,sya ingin jdi kreator instagram pantau trus akun saya endhi_07,2025-04-25 11:41:33
26d331df-f734-4422-812f-6a7c2ae6fb5f,Pengguna Google,5,Bagus dan irit Kouta,2025-04-25 11:37:01
1af817f9-2ea9-4e6c-ba62-3a0aa2399a5a,Pengguna Google,3,sekarang instagram penyimpanan semakin banyak memakan memori 😁,2025-04-25 11:35:30
daa335e4-02b0-4e87-b12b-f11095d2a777,Pengguna Google,1,"IG SEKARANG BANYAK BUG, SAYA SETIAP MAU NGIRIM VIDEO YG REKAM LANGSUNH LEWAT IG KEBANYAKAN PAS SAYA UPLOAD TIBA"" GK BISA DI UPLOAD DAN VIDEONYA HILANG, TERUS RESOLUSI SG SERING JADI BURIK, OTAK DIMANA, MAKIN UPDATE MAKIN BOBROK SISTEMNYA",2025-04-25 11:34:17
2c58ba40-ff58-46a8-af65-5a241b037f69,Pengguna Google,5,seru banget bisa upload dan dapat duit mantap dah semuga update lagi ya meta instagram dan wa,2025-04-25 11:33:31
1b2bec94-2da5-454c-b053-b7d3c60b3cae,Pengguna Google,5,good,2025-04-25 11:32:33
69dc220f-9039-4afa-a79e-ac69e6f3d7de,Pengguna Google,4,good,2025-04-25 11:31:42
bc576709-4a6d-4b24-932c-ddb1a8b1dd42,Pengguna Google,5,😉,2025-04-25 11:25:28
5619d545-a8f2-47ff-b9ce-82621315a460,Pengguna Google,3,tolong benerin akun saya.ga bisa masukjirr tulisannya harap tunggu mungkin ada kesalahan.jadinya saya ga bisa memakai ig lagi,2025-04-25 11:24:48
db73924f-25e5-4452-ad56-474fca5f3a0e,Pengguna Google,5,👍,2025-04-25 11:24:04
227dde25-39a4-4179-93db-959c81e9b662,Pengguna Google,5,carilah nama akun instagram aku cibondk_lan bantu follow ya teman teman,2025-04-25 11:22:16
032bd3bc-2b8b-43e0-a8b3-d66989c029eb,Pengguna Google,5,Rawarr,2025-04-25 11:21:17
41fa9cd4-46f6-46d4-9e01-fe42fee09df1,Pengguna Google,5,seru banyak meme nya,2025-04-25 11:19:26
adcc4f10-0dfe-437c-b9be-db01928715f8,Pengguna Google,5,bagus kali,2025-04-25 11:17:51
5c5ad162-fa68-445e-9ff4-17fd29fb38ca,Pengguna Google,5,em ini bagus,2025-04-25 11:16:30
da36f720-9299-4a63-b743-14fbf6e1efa1,Pengguna Google,5,sangat bagusss,2025-04-25 11:11:31
c23a1330-87db-458a-925e-a3a35c1e7649,Pengguna Google,5,mantapppppoppppppp,2025-04-25 11:09:44
3287157f-87c3-4a9a-a83e-7ba13db58971,Pengguna Google,2,"kembalikan fitur ""tarik pesan saya""",2025-04-25 11:08:59
c38fb14e-5580-44c4-b006-62c38efffebd,Pengguna Google,5,SUKAAAAAAA🤩🤩🤩🤩🤩🤩,2025-04-25 10:59:11
2a3e46be-1684-4ae7-8f05-0a2b0c4736a1,Pengguna Google,5,keren parah,2025-04-25 10:58:25
70ffe761-af21-4358-b700-ed43a6caa6b4,Pengguna Google,5,Apk ini matap,2025-04-25 10:54:14
55fa942b-27b2-4ab2-8a5d-9b921898da13,Pengguna Google,5,menakjubkan 🤎,2025-04-25 10:49:24
db8ee6df-392e-474a-9b05-9f10a05e725b,Pengguna Google,5,Bagus bangat dan hemat,2025-04-25 10:47:17
e4d9c4d5-d244-4c5e-8a56-c372b910e293,Pengguna Google,5,"Apknya mayan lah,soalnya kalo kita punya temen yg kita gk ada nomer kita bisa dm lewat instagram.trimakasih",2025-04-25 10:40:28
f5ea171f-37b8-4cd5-b3c7-9f12450e853f,Pengguna Google,3,bagus,2025-04-25 10:31:05
969d6eb7-457b-4bcd-8719-0285cc120b42,Pengguna Google,5,suka akuu,2025-04-25 10:24:03
fce0dea8-e16a-48a6-adcb-0a6eecff374d,Pengguna Google,1,sering ngehek terus,2025-04-25 10:22:05
9e07c0c2-a139-4177-baf0-ba325a7724ee,Pengguna Google,5,"Mantap, sangat bagus",2025-04-25 10:21:28
c1f3b7e0-0782-4a2d-a36d-0066ce3db9ef,Pengguna Google,1,fitur komentar di story nya ga keluar udah update tetap ga ada tolong aktifkan cevattt,2025-04-25 10:20:40
5a3115d7-484a-44e2-9ebb-c6062edaae0e,Pengguna Google,1,kenapa banyak ngebug ya? aku mau repost story malah keluar mulu:( kok ig ku ga apdet2 ya😭,2025-04-25 10:18:13
e2ec1086-8dc9-4205-b542-e90b62fe5f2c,Pengguna Google,5,"di instagram saya ga bisa masukin sorotan lagi, ini gimana coba?",2025-04-25 10:15:22
4e94c1d2-c915-464d-bc2c-7099b7f0aa2c,Pengguna Google,5,sangat bagus,2025-04-25 10:13:40
114e3aca-daf6-48fc-9f68-71aafacd4747,Pengguna Google,5,banyak teman,2025-04-25 10:13:24
cce755e4-743a-426b-aad6-fa361de0550b,Pengguna Google,1,Mmeww,2025-04-25 10:10:38
e3adab20-25fd-47a5-8fe2-f7dec9b4019f,Pengguna Google,2,"mintol lahh, ini dm gw ngebug. loading mulu ga jelas",2025-04-25 10:08:21
09049771-4d0f-4166-923d-b5a0c4e616f8,Pengguna Google,5,sangat bgus,2025-04-25 10:04:43
b4839c90-d909-4eec-946e-08e819569cee,Pengguna Google,5,jos,2025-04-25 10:04:26
5a7ef0ea-b841-4e22-9bd3-d3e148f26db6,Pengguna Google,1,"ga ngapa"" in eh akun di ban",2025-04-25 10:03:57
2b4b8d28-e285-4a58-b5cb-8894041170f5,Pengguna Google,2,susah bgt login knpa si?? ngeselin bgsatt,2025-04-25 09:59:19
d63957d4-a8dd-4ca7-a450-39d9559ef773,Pengguna Google,5,siip..lah,2025-04-25 09:57:52
a9fd4bf5-fb15-429b-ac4c-1fa6b1cbb8d3,Pengguna Google,5,keren,2025-04-25 09:57:22
e923618f-bfc7-42a3-8343-65b71ee4e878,Pengguna Google,5,mantap,2025-04-25 09:52:40
08c40688-ec21-4948-ad3f-29799be5231c,Pengguna Google,5,bagussss,2025-04-25 09:52:30
55bf2dda-b4e2-4e73-9c93-a0cd850613a9,Pengguna Google,5,bagus,2025-04-25 09:49:58
d71cc4f9-1550-47a7-8ef9-c7914d3107d9,Pengguna Google,1,gimana ini gak bisa di download apalah padahal hp nya baru loh,2025-04-25 09:46:47
f8cfc79d-739c-4b9a-aafc-aa9576098486,Pengguna Google,4,bagus👏👏,2025-04-25 09:44:52
76364881-0bd6-44b2-9cc7-18b31088d40a,Pengguna Google,3,Keren banget👍👍👍,2025-04-25 09:40:00
265888e9-7a4d-4a0f-8dfb-a5c480810ecf,Pengguna Google,2,"setelah di-update kadang ngebuka ig sendiri tanpa disentuh gatau kalo pengguna yang lain demikian, tapi punya saya kadang ngebuka sendiri. semoga cepat dibetulkan bug nya, terimakasih.",2025-04-25 09:39:58
eb1fdb42-76c1-43eb-889b-2d97bdedce46,Pengguna Google,5,di sini sangat seru saya mengaploud banyak hal yang saya bisa ketahui saya jadi bisa mengedit video nya bagus sekali dan foto jadi saya senang yang membuat instagram kalau bisa sponsor saya dong agar makis suka bermain instagram dan uang membuat instagram saya selalu bangga dengan anda dari anandara kezia bhadrika terima kasih,2025-04-25 09:39:03
65f9eb84-f622-4fe1-9ece-964f00872277,Pengguna Google,1,"8,m",2025-04-25 09:33:17
022d1d99-8ddc-4663-8231-69241713be33,Pengguna Google,5,Aplikasi terbaik saat ini ✅️,2025-04-25 09:30:30
eb574ad3-1b52-4701-90a8-315c37cc04d0,Pengguna Google,5,ok,2025-04-25 09:30:05
44804b47-46ed-473a-a0da-ac725a727449,Pengguna Google,5,kenapa kalo kita cari filter yg kita inginkan selalu aja nggak ada kenapa sih tadi saya udah cari filter yg saya mau kok malah nggak ada sih,2025-04-25 09:26:50
4597fdcc-41c2-4c07-9e84-9c3dec8351bc,Pengguna Google,5,aku seneng menggunakan Instagram,2025-04-25 09:24:24
e3e156c2-4e15-44df-bbe8-cc9203354b0e,Pengguna Google,4,monet yuk bang meta,2025-04-25 09:20:49
c8aeaf98-b0c5-4680-a0e3-9fb97065e0d9,Pengguna Google,5,ini Instagram terlalu bagusss,2025-04-25 09:14:14
bb91b3d2-00ec-4b5a-a18e-cb06c1a156bb,Pengguna Google,5,sangatt memuaskan dan bisa komunikasi,2025-04-25 09:02:47
8e861705-c9ed-4606-b6b2-d2bd3859abd6,Pengguna Google,5,Saya menyukai ig,2025-04-25 09:01:27
b4f4ea0f-e861-4213-aa06-8d6a76808763,Pengguna Google,5,great apk,2025-04-25 08:56:23
3421776f-b96c-4186-9851-44fe1704fd5f,Pengguna Google,4,kurang baik,2025-04-25 08:55:03
43a74a8c-274c-4b16-9a71-3d4cafb59baf,Pengguna Google,1,busuk!!!,2025-04-25 08:53:14
11cb437e-f0ee-49cc-b61f-224f90b00bdb,Pengguna Google,5,Idem opo jarene ae... josss,2025-04-25 08:51:00
d8cce635-c1d4-4e7d-ac03-b471c0b680f5,Pengguna Google,5,sangat berguna,2025-04-25 08:50:51
95b76f62-ca5f-482d-8cf1-03eeb1229568,Pengguna Google,5,saya suka instagram,2025-04-25 08:41:09
26c39c4f-5c8e-4535-bdc4-075562ffbe02,Pengguna Google,5,top,2025-04-25 08:22:50
580d402f-5b58-4314-ad6b-c0c16006b912,Pengguna Google,2,"Pertama, aplikasi nya sering bgt kebuka sendiri misal lg buka tiktok trs tau"" langsung login Instagram sendiri,sering logout sendiri jg,kedua tiap aku live tiba"" live diberhentikan,ini udah aku update udah aku uninstall download lagi tapi tetep bug terus kenapa ya",2025-04-25 08:18:58
4dbb01a1-476c-4e23-86de-d2b220ae89b0,Pengguna Google,4,lumayan,2025-04-25 08:11:17
386cfe3d-bd2c-441f-be4c-ae88e4f609a7,Pengguna Google,2,sering bug (keluar sendiri) padahal sebelumnya aman² saja,2025-04-25 08:08:25
76b22705-bb5d-4fe2-8c30-3b826e1bf748,Pengguna Google,5,mantap,2025-04-25 08:08:00
227e4ebb-2060-441c-8e1f-2822d31ae99b,Pengguna Google,5,Digunakan untuk berkomunikasi,2025-04-25 08:01:55
392c3678-0459-4b13-a325-dbe7dcf5cd3f,Pengguna Google,1,tolong saya filter IG saya tidaklah banyak tolong untuk diperbaiki ya,2025-04-25 07:52:12
8d2ef99d-718b-42ab-9dfd-7d4033dea64e,Pengguna Google,1,ig saya tidak bisa di buka 1 hari,2025-04-25 07:49:38
b783c366-d8d2-44bd-85ea-8b1de482bd47,Pengguna Google,5,Good app,2025-04-25 07:49:08
3e123d25-9420-48b7-8dd2-f5b7cf7e8f25,Pengguna Google,5,bagus apa lagi di kasih fyp,2025-04-25 07:46:48
68e965c8-852e-4bfe-803a-5026c7dbf0f8,Pengguna Google,5,terus berkembang,2025-04-25 07:43:59
a8162843-b0b0-46bd-8134-d9c157905c95,Pengguna Google,5,josgandos,2025-04-25 07:39:18
e1bc62e8-333c-4813-8744-2ed5cf21c3a4,Pengguna Google,5,Sangat bagus,2025-04-25 07:36:48
8c04437f-dc3e-414d-aa59-a5391eaac4a2,Pengguna Google,5,"aplikasinya sangat baik,dan membantu, untuk kreator seperti saya.terima kasih 😊🙏",2025-04-25 07:31:47
f7d0f44b-bec0-4ba3-8347-180dcf23cab8,Pengguna Google,5,pernah sekola di SMP Jatibarang,2025-04-25 07:31:39
5d1a3d22-21b7-47e7-ae96-097cab297b9e,Pengguna Google,5,instagram. sangat bermanfaat buat tautan ke aplikasi lain. dan sudah banyak menghasilkan. kinerja yang bagus yang saling berkaitan buat pengguna ke aplikasi lain,2025-04-25 07:31:27
0250d477-2ad3-4e50-83e1-a2311bc9547a,Pengguna Google,5,Good,2025-04-25 07:23:35
